0.08333333333333333	0.0	0.0	0.0	Otworzono drzwi do jadalni.
-0.9166666666666666	0.0	-0.08333333333333333	0.0	Przygnębiony ciężarem sumienia, zawstydzony wzrok wlepił w ziemię.
0.0	-0.8333333333333334	0.0	0.0	— Ale, ale!...
-0.75	0.0	-0.08333333333333333	-0.16666666666666666	Od wieków tak bardzo odosobieni, samotni, nie żyjąc z nikim, rodziną się tylko własną i sami sobą otaczając starczyli sobie, ani z sąsiadami, ani z tymi do których wypadki ich zbliżały nie zawiązując ściślejszych stosunków.
0.0	0.0	0.3333333333333333	0.0	Powstała z wolna i wyszła do drugiej izby, drzwi na zaporę zamykając za sobą.
0.0	0.16666666666666666	0.0	0.0	Oto moje życie...
0.4	0.0	0.0	0.0	Jakbym kolnął Stacha.
0.0	0.16666666666666666	0.0	-0.3333333333333333	— Eee...
0.0	-0.5	0.08333333333333333	0.16666666666666666	Nie wspomniał nic o warunkach, pod jakimi ochotnicy zgodzili się na tę naukę.
0.0	0.16666666666666666	0.0	0.0	Murek zbyt dobrze umiał panować nad sobą, by okazać niepokój lub radość ze zjawienia się tego gościa.
0.0	0.16666666666666666	0.5	0.0	— Mnie więcej chodzi o Zatybrze niż o cały Rzym — zawołał gwałtownie Winicjusz.
-0.16666666666666666	0.3333333333333333	0.0	0.0	Zapatrzyła się w rękę.
0.08333333333333333	-0.16666666666666666	0.0	0.08333333333333333	I krawat miał własnej roboty.
0.0	0.6666666666666666	0.0	0.16666666666666666	Słucham was, panie von Bergow.
-0.08333333333333333	-0.16666666666666666	-0.08333333333333333	0.0	Zeszłego roku pracowaliśmy razem; teraz tam jest kolega Rajewski.
0.5	-0.08333333333333333	-0.25	0.0	Szczęściem dla spokoju biednej księżnej hrabia doszedł, iż niezręczny zamach Barbona był jedynie osobistą zemstą, i polecił udzielić skrybie wspomnianej przestrogi.
0.16666666666666666	0.0	0.0	0.0	Popyt ogranicza się teraz do spółek naftowych, ta branża właśnie się odbiła od dna.
0.08333333333333333	0.5833333333333334	0.0	0.0	— Nie zaraz odbędzie się tyle przeze mnie upragniona uroczystość.
-0.16666666666666666	-0.16666666666666666	0.4166666666666667	-0.13888888888888887	— Ach, gdyby wiedzieli — mówił z gniewem władca — jak faraon jest bezsilny i ubogi, każdy nomarcha zechciałby być panem swego nomesu!...
0.16666666666666666	0.16666666666666666	0.0	0.0	Kiedyśmy przyszli do lasu, rzecze Opanas:
0.5	0.1	0.0	0.0	Połaniecki okazał mniej chęci, i początkowo stanęło na tem, czego chciał, ale w kilka dni później Osnowscy spotkali Marynię i powitali ją tak serdecznie, pani Osnowska powtarzała tak często: „ my Rzymianki ”, oboje zaś kładli taki nacisk na nadzieję widywania i spotykania się, że niepodobna było uniknąć złożenia im wizyty.
-0.16666666666666666	-0.16666666666666666	0.0	0.0	Ogniwa przyczyn i skutków są koniecznością lub myślą, ale dopiero w człowieku; historya — kroniką mniej więcej skandaliczną; prawo — opartem na doświadczeniu modus vivendi społeczeństw; spekulacya — chorobą umysłową.
-0.75	0.0	-0.25	0.0	Śmiech jej krył wzruszenie, które mi sprawiło ból.
0.0	0.08333333333333333	0.0	0.6666666666666666	— Będę się wpatrywał w plamy atramentowe... będę wiernie pilnował klejnotów!
0.0	-0.16666666666666666	-0.3333333333333333	0.3333333333333333	Oczy zamykały mi się mimo woli, a ponieważ niczego nie podejrzewałem, nawet nie spróbowałem powalczyć przeciw snowi; ostatni raz zerknąłem do kuchni.
-0.08333333333333333	0.08333333333333333	0.0	-0.16666666666666666	— Ja nijak nie mogłam wymiarkować — ciągnęła Marcinowa — co on chce.
0.0	-0.25	-0.5833333333333334	0.0	— Kto pan jesteś? czego tu chcesz?...
0.0	-0.3333333333333333	-0.5	0.0	— Bój się Boga, Senderl!
-0.08333333333333333	0.4166666666666667	-0.16666666666666666	0.16666666666666666	Była pewna, że za pierwszym zbliżeniem się dostanie w twarz od dziewczyny.
0.0	0.0	0.3333333333333333	0.0	— krzyknął Pentuer.
0.0	0.5	0.0	0.3333333333333333	— Ależ chcę wiedzieć...
-0.05555555555555555	0.2638888888888889	-0.041666666666666664	0.09722222222222221	Padre Torquemada stał przy oknie zamyślony, na koniec odwrócił się i podszedł do stołu.
0.3333333333333333	-0.05555555555555555	0.0	0.38888888888888884	Zrozumiałaś mnie.
0.16666666666666666	-0.3333333333333333	0.0	0.16666666666666666	— Wyprostowała się ździebko wodząc oczyma po oszroniałych dachach, bo jaskółki, siedzące rzędem na kalenicy, zaświegotały pieściwie.
0.0	0.5	0.0	0.0	— Marku, a Drakecity?
0.0	0.0	0.0	0.0	Byłto młody chłopak z jasnemi włosy, skromnie, ale czysto odziany, wyglądający na leśniczego lub pisarza, z torbą myśliwską na plecach, w czarnych, długich po kolana butach, z harapnikiem przez plecy, w wiejskim kapeluszu słomianym na głowie.
0.0	-0.055555555555555546	0.05555555555555555	0.05555555555555555	Co się tyczy drugiego statku, powiemy później, kto nim wypłynął i w jaki sposób z portu się wydostał.
0.0	-0.08333333333333333	-0.13888888888888887	0.16666666666666666	Mówcie, którzy stąd jesteście: prawda-li to?
-0.3333333333333333	0.0	0.0	0.0	Zawsze był taki...
-0.19444444444444442	0.13888888888888887	-0.16666666666666666	0.2222222222222222	Po tygodniu milczenia pozwoli, aby wymawiano w jej obecności moje imię; później zacznie sama mówić o mnie z tęsknym spojrzeniem, jak gdyby chcąc powiedzieć: „ Pocieszcie mnie! ” A kiedy stopniowo dojdzie do tego, iż zacznie nie unikać mego wspomnienia, ale nie mówić już o nim; kiedy w piękny wiosenny poranek otworzy na oścież okno śpiewowi ptasząt; kiedy zapadnie w marzącą zadumę i powie: „ Kochałam!... ”, któż będzie wówczas przy niej? kto ośmieli się odpowiedzieć, iż trzeba kochać jeszcze?
0.0	0.16666666666666666	0.0	0.0	Co?
0.0	-0.3333333333333333	-0.16666666666666666	0.25	Wszak to jest poniekąd prawdziwe posiadanie kobiety: trzymać ją pół godziny w ramionach, unosić ją, drżącą mimo woli i nie bez przyczyny, w ten sposób, iż trudno określić, czy się ją ochrania, czy się ją gwałci.
0.0	0.0	-0.08333333333333333	-0.08333333333333333	Wiarołomstwo wprowadza ducha w literę, która bardzo często w małżeństwie pozostałaby martwa.
0.0	0.0	0.35	0.15	Powtarzam, że absolutnie nic.
0.0	0.16666666666666666	0.16666666666666666	-0.16666666666666666	Porucznik Lukasz mruknął pod nosem, że widać i tutaj ci żandarmi prenumerowali to samo pismo i czytywali ów wzruszający artykuł.
0.0	-0.25	0.08333333333333333	0.0	Nagle z czeladnej izby, z grubego odzienia przeniosłam się do miasta — na pensję.
0.0	0.08333333333333333	0.0	-0.25	— spytał Tyberyusz obracając się obojętnie.
-0.16666666666666666	-0.16666666666666666	0.08333333333333333	-0.4166666666666667	— Nie pojmuję dlaczego — wtrącił zimno August.
0.0	0.08333333333333333	0.08333333333333333	0.0	To pewnie i gazety pisze?
-0.3333333333333333	0.0	0.25	-0.4166666666666667	Zrobił się wielki „ pozer ”, a oczywiście mój widok, przypominając mu zawód ojca, nie był mu przyjemny.
0.16666666666666666	0.08333333333333333	0.0	0.25	— Athos jest rozważny, dzielny i zręcznie włada szpadą.
0.16666666666666666	-0.13888888888888887	0.13888888888888887	-0.05555555555555555	— Ani trochę!
0.08333333333333333	-0.16666666666666666	0.0	0.25	Mauli pilnie przestrzegał owego prawa.
0.4166666666666667	0.0	0.0	0.0	— A sława po wieki wieków — rzekł znów Powała z Taczewa.
0.0	0.0	-0.2222222222222222	0.0	— A cóż zemną asindziej zrobić chcesz?
-0.5	0.16666666666666666	0.0	0.0	Znów milczenie.
0.0	0.0	0.05555555555555555	-0.16666666666666666	Jakież mogliśmy mieć pobudki?
0.0	0.25	0.0	0.3333333333333333	— Juści, że pora, a przybierz się pięknie, ludzie tam będą, a i sam Boryna uważa...
-0.5	-0.16666666666666666	0.0	-0.08333333333333333	Innym znów razem, w dzień chłodny płukać musiała wraz z praczkami bieliznę nad brzegiem jeziora.
0.3333333333333333	0.0	0.0	0.3333333333333333	Takie dziecinne zabawy.
0.05555555555555555	0.05555555555555555	0.0	-0.11111111111111112	Niebawem, jak się spodziewał, weszła pani Schomberg: jedwabna suknia, długa szyja, loki, wylękłe oczy i głupi uśmiech — wszystko w komplecie.
0.08333333333333333	0.25	0.0	-0.16666666666666666	Dopieroż to Lisieckiemu powiem bajkę o kpie!
-0.05555555555555555	0.0	0.3888888888888889	-0.2222222222222222	Tyś go zabił — podchwycił sędzia.
0.0	0.0	-0.25	-0.3055555555555555	Gdybym go zostawił w odzieży robotnika, cel byłby chybiony.
0.0	0.5	0.0	0.0	— zapytała.
-0.08333333333333333	0.05555555555555555	0.3055555555555555	-0.05555555555555555	— mruknął stary ze złością i, nie skończywszy obiadu, wyszedł, a Janka była w takiem usposobieniu, że aby mu zrobić więcej przykrości, kazała koniom czekać przed dworem całe dwie godziny, i z pewną przyjemnością widziała, że stary kilka razy wyglądał z oficyny na podjazd, klął głośno na marnowanie czasu i na jaśnie państwo, i, nie mogąc wkońcu wytrzymać, krzyknął na stangreta:
0.08333333333333333	0.0	0.0	0.0	Opowiada, jak majątek dostał się w jego ręce.
-0.3333333333333333	0.0	0.0	0.0	Była to sprawa dawna, początkiem swoim sięgająca końca młodzieńczych zapałów Benedykta Korczyńskiego, a złożona z mnóstwa drobnych uraz i zajść, jak z mnóstwa atomów składa się gruba chmura.
0.0	-0.16666666666666666	0.16666666666666666	0.0	— Na Ziemię!
-0.16666666666666666	0.0	0.0	-0.3333333333333333	Wolałby jednak pozostać w domu i czytać tę książkę, niżeli iść na wieczór do baronowej, gdzie nie znajdzie najpewniej nic nowego, ani szczególnie przyjemnego.
-0.8333333333333334	0.0	-0.16666666666666666	0.0	Nadeszła chwila, że tłumione łkanie wstrząsnęło te rycerskie piersi.
-0.19444444444444442	0.0	-0.13888888888888887	-0.05555555555555555	Oto szczepienie będzie spóźnione, oto profesor będzie umierał w najstraszliwszych, w najdzikszych męczarniach.
0.8055555555555557	-0.05555555555555555	0.0	0.13888888888888887	Nie znam w istocie szczęśliwszego małżeństwa.
0.0	0.08333333333333333	0.3333333333333333	-0.25	Na cóż się zdało skarżyć?
-0.3055555555555555	0.0	-0.05555555555555555	0.13888888888888887	Prosił go o przebaczenie, że nigdy nie zdradzi nadmiaru świętej gorliwości ( to było jego wyrażenie ), której przypadkowo stał się świadkiem.
0.5	-0.25	0.0	0.16666666666666666	Oswald w jego wieku znał się nawet na zegarze słonecznym.
0.0	0.16666666666666666	0.0	-0.16666666666666666	Samem położeniem swem Borowce wszelkiego bliższego sąsiedztwa pozbawione były; stosunki więc ze szlachtą prawie nie istniały.
0.0	0.0	0.4166666666666667	-0.08333333333333333	Do samochodu powiedział.
-0.9166666666666666	0.0	-0.08333333333333333	0.0	Mąż zabity, syn uległ wypadkowi, córka pod ziemią, może już martwa, a w dodatku chory starzec, dziecko okaleczałe skutkiem wypadku i wreszcie córka zmarła z głodu podczas strajku.
-0.13888888888888887	0.08333333333333333	-0.25	-0.25	„ Gospodarzu, a dyć spojrzyjcie, co oni ze mną wyrabiają, te Żydy...
0.0	0.3333333333333333	0.0	0.16666666666666666	— rzekł Eugeniusz z cicha do Goriota.
0.0	-0.4166666666666667	-0.16666666666666666	0.0	Grzelowa już pacierz trzepie i mnie też mróz po plecach chodził, alem się przeżegnała, podchodzę bliżej... patrzę... a to pan wójt leży przez kapoty, a pobok Jagusia Borynowa... i śpią se w najlepsze.
0.0	0.16666666666666666	0.0	0.0	Robią kobiałki, koszyki, przeplatając różnobarwną słomą dokładnie podług rysunku.
0.0	0.6666666666666666	-0.16666666666666666	0.16666666666666666	Dowiedź tego!
0.0	0.25	0.0	0.5	Jeśli ci będę potrzebny, to się nie formalizuj.
0.5	0.0	0.0	0.0	A gdy następnie jakiś rymotwórca, rodem z Beverly, rozpoczął śpiewać piosenkę, którą układał przez cały dzień, a zapowiadał był od wielu tygodni — piosenka zaczynała się od słów:
-0.38888888888888884	-0.16666666666666666	0.11111111111111112	-0.05555555555555555	Wyrwał ze złoconych ram portret matki i zwinął go; w złotych ramach pozostała czarna pustka.
0.0	0.5833333333333334	0.0	0.16666666666666666	Kanclerz państwa i inni dopraszali się, aby Władysław niezwłócząc udał się do Szegedynu, gdzie posłowie tureccy przybyć mieli.
0.0	0.16666666666666666	0.5	-0.16666666666666666	— Słuchaj — rzekł zniecierpliwiony tem do Fotofera, przybyłego w odwiedziny jednego poranku, jak to może być żebym ja się dał temu Włochowi pokonać i odszedł z niczem.
0.3333333333333333	0.08333333333333333	0.0	0.4166666666666667	— Moja miła przyjaciółko, zbawczyni mojego brata, utłucz trochę wanilii!
0.4166666666666667	0.08333333333333333	0.3333333333333333	-0.08333333333333333	Zaprawdę, uciechę mi oni gotują: gdzie ujrzę zegar taki, będę go nakręcał mym szyderstwem; i warczeć mi oni przy tym jeszcze winni!
0.0	0.3333333333333333	0.0	0.3333333333333333	Może i nie rozwiódłby się ze mną, bo jestem przekonana, że nie potrafiłby żyć beze mnie.
0.0	-0.3888888888888889	0.05555555555555555	-0.05555555555555555	Pierwszy raz to we wsi czy co!
-0.05555555555555555	-0.2222222222222222	0.2222222222222222	-0.16666666666666666	— A i mnie zapowietrzone do żywej skóry dojęły!
0.16666666666666666	0.0	0.0	0.0	Innym razem wyobrażała sobie, że jest panną Howard, z którą rozmawia krzywonogi plenipotent Solskiego.
0.0	-0.08333333333333333	0.0	0.25	Dlatego to waćpan musisz na bok odłożyć urazę albo jeżeli nie na bok, to na czas, bo bądź pewien, że ci się wszędzie sprawię.
